Id,Name,Popularity,Followers,Genres
7wXTWO45lqpUejDkike0Gf,Sofia Kourtesis,51,20100,"electronica, experimental house"
6wH6iStAh4KIaWfuhf0NYM,Manu Chao,69,1227668,"latin alternative, world"
6oqv4rbOMlOZNOUoDFgBSp,Andrea Oliva,41,33096,"house, swiss house"
5CkVLGKUJkIc1pmSk10QP4,Eli & Fur,61,73565,"edm, house, progressive house, tropical house"
6sOEMfvCfHQ9dhSWyamXVb,Nils Hoffmann,60,24730,deep minimal techno
5EmEZjq8eHEC6qFnT63Lza,Tinlicker,71,97820,progressive house
1kq2ZvBA7AX9mdZTk9SkpU,Jamie Irrepressible,51,2101,
5tY2sa8I11tpMuhU9onQ6e,Nu,58,106170,"ethnotronica, organic electronic, organic house"
0Gn7ZHvOfbvZBxPoknZeYl,Omeria,42,4913,"ethnotronica, organic house"
6doAywRfMwvRw4N6e3LR7X,Nhii,38,4978,"afro house, ethnotronica, organic house"
3U05nJox1ck1J6Cgvu9ANF,Pippermint,32,168,
0aiPokyV5CIqT8kmoYoHg1,Madmotormiquel,34,5550,
1ruewEJphCPPAOSjowo9AH,Iorie,46,11956,"ethnotronica, organic house"
77AiFEVeAVj2ORpC85QVJs,Steve Aoki,78,3624128,"dance pop, edm, electro house, pop dance, pop rap, tropical house"
67RWyN1fDOu7WuSTIi5hE7,Shaquille O'Neal,52,41694,new jersey rap
1htHgbGwgCWJBfGiQwcRqC,Dr. Fresch,58,79807,"bass house, edm, electro house, electronic trap"
6CarTAUaWnQb6bp7yjP0Zz,Nostalgix,41,4941,"bass house, electro house"
0HxX6imltnNXJyQhu4nsiO,LF SYSTEM,44,1714,
1PTEiCpkzNkLNgMi1LL8JR,Laurence Guy,50,41134,"deep house, disco house, electronica, float house, indie soul"
1KpCi9BOfviCVhmpI4G2sY,Tchami,65,361390,"bass house, deep groove house, edm, electro house, future house, house, pop dance, progressive house"
1YYJxpOXYk1z1WtqdeLMkn,Habstrakt,60,100809,"bass house, dubstep, edm, electro house, electronic trap, filthstep"
0izKfMblL8LX6Bv2wG3Cy7,Lena Leon,55,1247,
1VBflYyxBhnDc9uVib98rw,Icona Pop,70,673381,"candy pop, dance pop, edm, electropop, metropopolis, pop, pop dance, swedish electropop, swedish synthpop"
09agIJMxCD2k87ys9Al0f0,VIZE,77,160483,"dance pop, edm, german dance, pop dance, slap house, tropical house"
6lp2VnIRXXpC9Wz7hSX6RE,Culture Shock,55,57168,"dancefloor dnb, drum and bass, jump up, uk dnb"
6m8itYST9ADjBIYevXSb1r,Wilkinson,67,187560,"dancefloor dnb, drum and bass, house"
5QrV5Vr4KdsyKtifvD6X1U,Issey Cross,55,1174,
5B9q1NRokzWYB7nSgnlHyv,Giuseppe Ottaviani,53,93733,"italian trance, progressive house, progressive trance, trance, uplifting trance"
5E1FAGKopxyWqEREQblCDA,Monika Santucci,50,2549,
10gzBoINW3cLJfZUka8Zoe,Above & Beyond,67,692990,"edm, pop dance, progressive house, progressive trance, trance, uplifting trance"
40jiZfvsiAi1aIarh5Z3d3,TNGHT,44,33307,"electronic trap, escape room"
5I0593TTVPzkanWW8xsTns,Lunice,47,28456,"electronic trap, glitch hop, uk bass, wonky"
6olWbKW2VLhFCHfOi0iEDb,Hudson Mohawke,51,114681,"purple sound, scottish electronic, scottish hip hop, uk bass, uk experimental electronic, wonky"
5eIbEEQnDM8yuDVB0bimSP,RL Grime,66,382434,"bass trap, edm, electro house, electronic trap, electropop, pop dance"
0vqJkZ0RpLZixt3lTmD8vP,Whethan,67,236385,"edm, electropop, indie poptimism, vapor soul, vapor twitch"
4EV6hgVc6KD0SFOIJJLFki,TS7,56,27656,"bass house, bassline"
7DMveApC7UnC2NPfPvlHSU,Cheat Codes,77,2003925,"dance pop, edm, electro house, electropop, pop, pop dance, tropical house"
0NIIxcxNHmOoyBx03SfTCD,Tinashe,74,2265808,"alternative r&b, dance pop, electropop, hip pop, metropopolis, pop, pop r&b, pop rap, post-teen pop, r&b, urban contemporary"
6i1GVNJCyyssRwXmnaeEFH,Syn Cole,64,202798,"dance pop, deep house, deep tropical house, edm, electro house, house, pop dance, pop edm, progressive electro house, progressive house, tropical house"
62T4eJZxaNKzBzm8qbNnBy,MIYA MIYA,52,795,uk pop
5FKchcZpQOkqFvXBj1aCvb,Excision,68,617952,"brostep, canadian electronic, edm, electro house, electronic trap, melodic dubstep"
2fNr4ldujwq97v1jWeqs8K,Kai Wachi,57,81270,"bass trap, brostep, deathstep, dubstep, edm, electro house, electronic trap, gaming dubstep, melodic dubstep"
1a6oIpEh4DGgaqgWg5xwd3,Ganja White Night,56,157057,"edm, electro house, electronic trap"
4d2NUjh9ZrzG1ZZdhpSDKH,Ewan McVicar,63,13437,"house, scottish techno"
7yRimuQSC5Ks3T2Ts0iyZa,Patrick Topping,51,145607,house
21A7bhIL1m6CNZn8y57PIZ,Reinier Zonneveld,58,100215,dark techno
6qgnBH6iDM91ipVXv28OMu,KAYTRANADA,73,942578,"escape room, indie soul, lgbtq+ hip hop"
5lidwRtvsMZ2URSmo9rlHc,KANIS,40,8285,"pop urbaine, rap kreyol"
4AVFqumd2ogHFlRbKIjp1t,Alesso,80,3753424,"dance pop, edm, electro house, pop, pop dance, progressive electro house, tropical house"
6jJ0s89eD6GaHleKKya26X,Katy Perry,88,20452740,"dance pop, pop, post-teen pop"
5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,76,7388674,"dance pop, pop, post-teen pop"
4olE3I5QU0dvSR7LIpqTXc,WATT,66,19497,modern alternative rock
0NGAZxHanS9e0iNHpR8f2W,Alok,83,11007817,"electro house, pop nacional, slap house"
4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,79,9991122,"latin, latin pop, puerto rican pop"
47MpMsUfWtgyIIBEFOr4FE,Lunay,80,5926780,"latin, latin hip hop, latin pop, reggaeton, reggaeton flow, trap latino"
1pQWsZQehhS4wavwh7Fnxd,Lenny Tavárez,87,1610907,"latin, reggaeton, trap argentino, trap latino"
5coW9ioCpvEYGx4v1nvWec,Juliette,65,239876,
2auikkNYqigWStoHWK1Grq,John Martin,72,38673,pop edm
1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,80,3476403,"dance pop, edm, electro house, pop, pop dance, progressive electro house"
12Zk1DFhCbHY6v3xep2ZjI,070 Shake,67,315018,"alternative r&b, new jersey rap"
5P53Exo01miUunItQyR2La,L.T.D.,45,295990,"classic soul, disco, funk, motown, post-disco, quiet storm, soul, urban contemporary"
5qUHCOUsvVKUpVrMMmztMK,Jeffrey Osborne,51,379494,"contemporary r&b, funk, motown, post-disco, quiet storm, soul, urban contemporary"
6GI52t8N5F02MxU0g5U69P,Santana,74,2449076,"blues rock, classic rock, mexican classic rock"
2CIMQHirSU0MQqyYHq0eOx,deadmau5,69,2680518,"canadian electronic, edm, electro house, pop dance, progressive house"
5pdyjBIaY5o1yOyexGIUc6,Lights,63,275197,"canadian folk, canadian pop, electropop, indie poptimism"
4aKdmOXdUKX07HVd3sGgzw,Rezz,67,376540,"canadian electronic, edm, electra, electro house"
60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,81,15348512,"dance pop, dutch edm, edm, electro house, pop, pop dance, progressive house, tropical house"
2QMCcKIPHnjQaPPgoEst88,Matisse & Sadko,63,120365,"edm, electro house, pop dance, pop edm, progressive electro house, progressive house, russian edm"
2vUCVkeZjzDcaoX4gagHdV,Julian Jordan,54,148835,"dutch edm, edm, electro house, pop dance, pop edm, progressive electro house"
0Tob4H0FLtEONHU1MjpUEp,Tinie Tempah,68,809982,"dance pop, edm, grime, house, pop dance, pop rap, tropical house"
5ChF3i92IPZHduM7jN3dpg,Nicky Romero,69,2141368,"big room, dance pop, dutch edm, dutch house, edm, electro house, pop dance, pop edm, progressive electro house, progressive house, tropical house"
6ytGxUYeXamODJwiXuZvjO,Olivia Penalva,55,10286,
6y1eDna5tYFgcvKyGhLCy7,MARF,55,1272,
134sCDSe1w2zPnfCG4hT0f,Wulf,57,27254,"dutch pop, dutch rock"
3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,74,1096066,"classical, late romantic era, russian romanticism"
78sEozQOEJxzXegUuqRSgH,Daniel Barenboim,66,103574,"classical, classical performance, israeli classical piano, orchestral performance"
6TD08jYeuN128P2MZTbc8E,Chicago Symphony Orchestra,59,59804,"american orchestra, classical, classical performance, orchestra"
6uRJnvQ3f8whVnmeoecv5Z,Berliner Philharmoniker,76,157808,"german orchestra, orchestra"
4GQwgdcDQwqtcHICjUNndp,Sir Simon Rattle,69,44301,"choral, classical performance, orchestral performance"
6pAwHPeExeUbMd5w7Iny6D,Richard Strauss,53,198250,"classical, early modern classical, german romanticism, post-romantic era"
0DX4vAO3I8ObqHKrw72E7f,Lucerne Festival Orchestra,32,1582,orchestra
4Kjr1MPMUfuH3QKXtAljNy,Riccardo Chailly,59,6622,"classical performance, orchestral performance"
3v6738Dv4OlBRXQgSmrIeQ,Helmut Deutsch,32,875,art song
2OHnFY58Dg8c2SC2PtootB,Jonas Kaufmann,48,51343,"classical tenor, opera"
5zyNXVd952fWOjkdGHCvPd,Béla Bartók,52,82151,"classical, early modern classical, neoclassicism"
1YZhNFBxkEB5UKTgMDvot4,Lang Lang,67,188197,"chinese classical performance, chinese classical piano, classical performance, classical piano"
2prZJWfQMnIgwUKxKcBxH7,Pierre Boulez,54,32988,"acousmatic, avant-garde, classical, classical performance, contemporary classical, early modern classical, orchestral performance, serialism"
4kHtgiRnpmFIV5Tm4BIs8l,Sergei Prokofiev,60,212312,"classical, early modern classical, neoclassicism, russian modern classical"
3naY4Tq98GRh9K8xOsINyv,Eugene Ormandy,57,10088,"classical performance, orchestral performance"
6tdexW8bZTG8NgOFUCYQn1,Philadelphia Orchestra,61,29803,"american orchestra, classical performance, orchestra"
3riPrGLt8Xh4h53bATMw00,Behzod Abduraimov,42,1392,classical piano
2znuNoLW9zjOV0otN0qy2J,Orchestra Sinfonica Nazionale Della RAI,48,372,"italian orchestra, orchestra"
2hH1ghVuIcjT1mddVoeY1j,Juraj Valcuha,47,89,
0OzxPXyowUEQ532c9AmHUR,Giacomo Puccini,65,364337,"classical, italian opera, italian romanticism, post-romantic era"
0Y8KmFkKOgJybpVobn1onU,Luciano Pavarotti,67,711273,"canzone napoletana, classical tenor, italian tenor, opera, operatic pop"
1c0LUqvKTiWVsdrIn4LTZz,John Alldis Choir,52,859,"british choir, opera, opera chorus"
3Al8lu5X4j3QY40s4OIawp,Wandsworth School Boys Choir,50,694,children's choir
3PfJE6ebCbCHeuqO4BfNeA,London Philharmonic Orchestra,69,243381,"british orchestra, orchestra"
3FEd0qHPFOgcpfw7bCXB4x,Zubin Mehta,62,22744,"classical performance, orchestral performance"
1JOQXgYdQV2yfrhewqx96o,Giuseppe Verdi,65,523261,"classical, italian opera, italian romanticism, late romantic era"
5yxyJsFanEAuwSM5kOuZKc,London Symphony Orchestra,77,238792,"british orchestra, classical, classical performance, orchestra"
6JAPOSeaWl61UBRKZYgAeZ,Richard Bonynge,61,3119,"classical performance, opera"
5wTAi7QkpP6kp8a54lmTOq,Johannes Brahms,68,773515,"classical, german romanticism, late romantic era"
2DG9aIMzcln3w7SIVGGnmg,Arcadi Volodos,55,12769,"classical performance, classical piano, russian classical piano"
6rlVhQqS15yJMO4DZqrq6I,Mischa Maisky,54,40956,"classical, classical cello, classical performance"
5D9mKDCGUc4MzgkPq2EikW,Pavel Gililov,41,327,
1C1x4MVkql8AiABuTw6DgE,Richard Wagner,59,534226,"classical, german opera, german romanticism, late romantic era"
5l2OeEkDnFJNVtj0yMOoOm,Vera Schlosser,25,44,
2B0iuy3WhZs05Uthb78wBa,Berit Lindholm,25,60,
4BhpzQLhDh71GNvzKraKsu,Brigitte Fassbaender,33,2816,"classical mezzo-soprano, opera"
79l0vgZYtIB6bDjQaTj2ix,Helen Watts,31,465,classical contralto
6y5DFv8NK5xaBuA8mNnojz,Helga Dernesch,30,568,classical soprano
5xteZ6pjgpypNPL6eR1LdX,Vera Little,24,20,
6t3V9pmMXf2jnHdinWDyi9,Claudia Hellmann,25,13,
4hw9AibkwX6OM5uuNHI2Ws,Marilyn Tyler,25,14,
003f4bk13c6Q3gAUXv7dGJ,Wiener Philharmoniker,72,101297,"austrian orchestra, classical performance, orchestra"
0dicUFoK5LIbqu6OoHu8VH,Sir Georg Solti,58,12935,orchestral performance
2rfkmr5WzRN9D9gAfb2ycd,Slovak Philharmonic,56,6335,"orchestra, symfonicky orchestr"
6Dkj1lYjjOCsGB170vlWc6,Michael Halasz,52,253,hungarian classical performance
459INk8vcC0ebEef82WjIK,Erik Satie,70,628784,"classical, early avant garde, early modern classical, impressionism, post-romantic era"
5kgAnLGI2biBHvY7hDsF7P,Alena Cherny,52,1234,ukrainian classical piano
1Dot4uMsJMx8n1Xi7gAdV6,Jean-Yves Thibaudet,64,30886,"classical piano, french classical piano, soundtrack"
17hR0sYHpx7VYTMRfFUOmY,Maurice Ravel,63,404493,"classical, early modern classical, impressionism, neoclassicism, post-romantic era"
53aHhFiWysXpthChFMfpMc,Bordeaux Opera Chorus,27,11,
7vjIwUIjcuPz8U6156625N,Bordeaux Aquitaine National Orchestra,28,8,
6AX7MAhb6m7DTPADxdXNNV,Laurent Petitgirard,47,296,french contemporary classical
3gGFrz3hjzLPTKFwjzfm3n,Lucas Debargue,39,5605,"classical piano, french classical piano"
7w4ShCiJWx2ue1iWpaLHWx,Signal,31,343,
1KPzLZHZrqvYILcVTEMCP1,Michael Riesman,47,3677,compositional ambient
69lxxQvsfAIoQbB20bEPFC,Philip Glass,66,510494,"american contemporary classical, classical, compositional ambient, contemporary classical, minimalism"
3aKoUd44IrrqOa6Rzn9Ybq,Angèle Dubeau,52,19079,"compositional ambient, violin"
1Ym2xfkbYM2QZqBty2cTGU,La Pietà,28,46,
2QOIawHpSlOwXDvSqQ9YJR,Antonio Vivaldi,74,1957124,"baroque, classical, early music, italian baroque"
3Ka1nDpDzxDveEqUPzIeom,Joshua Bell,58,77546,"classical performance, violin"
77CaCn32H4mOMQA7UElzfF,Academy of St. Martin in the Fields,69,43149,"british orchestra, chamber orchestra, classical performance"
2nZNjnN8m5yQHvatKBCHIf,Eduardo Fernandez,45,2363,classical guitar
2DO4p3CPDnInsJfg0jFfaF,English Chamber Orchestra,66,15999,"british orchestra, chamber orchestra"
5ccyh1kIfmtUfJf4d5wchx,George Malcolm,51,942,harpsichord
1385hLNbrnbCJGokfH2ac2,Franz Liszt,66,635729,"classical, late romantic era"
1fUhTALoWXPL6PZSkKImY9,Daniil Trifonov,59,32048,"classical performance, classical piano, russian classical piano"
1Uff91EOsvd99rtAupatMP,Claude Debussy,73,1252122,"classical, impressionism, post-romantic era"
2p0UyoPfYfI76PCStuXfOP,Franz Schubert,68,910257,"classical, classical era, early romantic era"
24fwyM31DLDqYOPvQ0jFFr,Barbara Bonney,42,12099,"classical performance, classical soprano, opera"
3x9SScXuqC40Sq6j4hpXCC,Geoffrey Parsons,36,641,art song
5zCaQxjl110XTrm4LQ1CxY,Herbert von Karajan,71,134736,"classical, classical performance, orchestral performance"
656RXuyw7CE0dtjdPgjJV6,Franz Joseph Haydn,60,513873,"classical, classical era"
3lqUltCfNNgeU38vDVBbI1,Steven Isserlis,44,11183,"classical cello, classical performance"
2nXNvTKpp7LSEXNUMFOd1t,Sir Roger Norrington,45,2586,"classical performance, orchestral performance"
7mKGVHZ08PYQA8UfvIrJb1,Gösta Winbergh,34,640,classical tenor
63jASK5GkDHb5f9zCsOyem,Kurt Moll,39,2060,"classical bass, opera"
4qFQgEF1rg6a9WvJM0MQIa,James Levine,56,7458,"classical performance, opera, orchestral performance"
6RGJYfFuUFnXIo5xLK65Mo,Stockholm Radio Chorus,29,5,
2yQrhuWZTprpYn7VrpUjBR,Stockholm Chamber Choir,32,126,chamber choir
1Cq9G4NKJQmwy342M9JmCk,Gustav Sjökvist,23,49,
2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,76,4272765,"classical, classical era, early romantic era, german romanticism"
6aL4ovuNuBg7rmrPjOTIUN,Carlos Kleiber,61,15170,"classical performance, orchestral performance"
0gOrXuu1vCBXe3pwTyb5Ca,Valentina Lisitsa,57,48327,"classical piano, ukrainian classical piano"
4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,79,4426177,"classical, classical era"
3COykW4UPvB0DqwnzlnfWt,Capella Istropolitana,59,6670,"chamber orchestra, symfonicky orchestr"
1wK7fvWzwUXNugsKMz86ab,Wolfgang Sobotka,49,89,
1QL7yTHrdahRMpvNtn6rI2,George Frideric Handel,70,713737,"baroque, classical, early music, english baroque, german baroque"
6NUhQz7eAEsZvjEHTKHux9,Sir Neville Marriner,69,26374,"classical performance, orchestral performance"
3SK3gLBgy1jRuA4VnLlcs8,Renée Fleming,53,46797,"classical soprano, opera, operatic pop"
1WWZAYN8d4n4iwjYALmmKB,Orchestra of the Age of Enlightenment,51,5590,"baroque ensemble, british orchestra, choral, classical performance, historically informed performance, orchestra"
634i1ptyc5dA18xYg9hHL9,Harry Bicket,39,362,
5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,81,3512733,"baroque, classical, early music, german baroque"
3zLYnnZigB17bD8RQbWJaf,William McVicker,42,328,classical organ
5Dl3HXZjG6ZOWT5cV375lk,Yo-Yo Ma,70,497066,"classical cello, classical performance"
5x7Kp2knfxL9XwzQmmHc6P,Slovak Philharmonic Chorus,53,612,
428GNN7qZnTsMaK3SfPo6D,Slovak Radio Symphony Orchestra,54,20115,"orchestra, radio symphony, symfonicky orchestr"
4iQfrN4XKLUrtRfTUX54ne,Oliver von Dohnanyi,32,176,
0xHw5qPRSEc8sUmSmXf5sw,Antonio Pappano,53,10334,"classical performance, opera, orchestral performance"
0MYdiiGNmFHP2uN7gpVcz3,Enkelejda Shkosa,19,28,classical mezzo-soprano
2UJtjEpwcWob5RW4OM01NX,Fabio Maria Capitanucci,21,69,classical baritone
4C2Oz8KvPSkTS7LzeIkyTx,Gregory Bonfatti,21,92,
2Mi20SSCqDqjMRsJXHD72f,Orchestra dell'Accademia Nazionale di Santa Cecilia,52,4060,"classical performance, italian orchestra, opera"
0roWUeP7Ac4yK4VN6L2gF4,Gioachino Rossini,57,175700,"classical, italian opera, italian romanticism"
5wNBW2yqGhv7lR3AvzD3JG,Simon Keenlyside,35,2622,"classical baritone, opera"
44I8beF9aAODtLP7mH7ImA,Ulf Schirmer,33,128,
5CDonRtIeV3ZYeE8nFjBUh,James Rhodes,42,75383,"british classical piano, classical piano"
2uLLmndNOXyB4XqMH3auYK,Louis Lortie,49,2711,"canadian classical piano, classical piano"
2bjMZJv3PurMW5EIbn5t2T,Hélène Mercier,45,268,canadian classical piano
2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,83,2576823,"bow pop, compositional ambient, neo-classical"
3dRfiJ2650SZu6GbydcHNb,John Williams,79,1078649,"orchestral soundtrack, soundtrack"
2w0dRPpzDTNYZmV9AplCD0,Simon Preston,51,4396,"classical organ, classical performance"
3C4MmUJYQN9svNdedAR2BK,Lisa Gerrard,66,141510,"ethereal wave, neoclassical darkwave, oceania soundtrack, soundtrack"
2lD1D6eEh7xQdBtnl2Ik7Y,Hildur Guðnadóttir,53,114839,"cello, compositional ambient, drone, icelandic classical, icelandic experimental, modern cello, orchestral soundtrack, soundtrack"
2VyrDbh20OK1Go6FNGolN8,Gabriela Ortiz,3,494,mexican classical
6GWva610KgBIXJohqHjwGr,Ensemble Intégrales,1,60,modern performance
6wfNjhI0ZZs587EUEoaFQ1,Roque Cordero,3,70,
23YqoCb961qdeNiWEDxU5h,Alejandro Mora,5,40,
0YC192cP3KPCRWx8zr8MfZ,Hans Zimmer,80,2835345,"german soundtrack, orchestral soundtrack, soundtrack"
2VZNmg4vCnew4Pavo8zDdW,Max Richter,76,736339,"compositional ambient, post-minimalism"
7mkcqdifmNkhfJ7XZ7WFFS,William Christie,48,15718,"choral, classical performance, opera, orchestral performance"
0uRyoGMnJfoX8u1vDScXkk,Tom Krause,33,1357,"classical bass, opera"
3vpeRxIsXSOyTk0qagP7R8,Pier Francesco Poli,31,173,italian tenor
7gxxE0IbP9hFZeJVwdWCSc,Piero de Palma,36,560,"classical tenor, italian tenor, opera"
2T5bM1nb5fZVw5Bm851HNh,Alain Planès,54,4587,"classical piano, french classical piano"
3duTXsC49HoPt4f4EySDKf,Luke Howard,57,29677,"australian ambient, compositional ambient, neo-classical"
41OHse5xHr1E6wceODGrPB,Jess Gillam,51,8117,classical saxophone
6W0o59oeiRlY0XSViV604c,Jess Gillam Ensemble,47,635,modern chamber music
1P6U1dCeHxPui5pIrGmndZ,Air,63,744843,"ambient pop, downtempo, electronica, trip hop"
2UqjDAXnDxejEyE0CzfUrZ,Robert Schumann,65,470865,"classical, early romantic era, german romanticism"
5vBh0nve44zwwVF5KWtCwA,Alfred Brendel,57,34213,"austrian classical piano, classical, classical performance, classical piano"
3jp4zawfeVYVpSzO2Yujbv,Fritz Wunderlich,38,12467,"classical tenor, opera"
4JiFvHUZrCO4IyeEs19fjn,Hubert Giesen,29,478,art song
0nJUwPwC9Ti4vvuJ0q3MfT,John Prine,65,411539,"alternative country, country rock, folk, folk rock, mellow gold, new americana, roots rock, singer-songwriter"
0LyfQWJT6nXafLPZqxe9Of,Various Artists,0,1451488,
410MPX0LjYx4PFgIJsBbPT,JD Eicher,31,12276,
7nnTzZ5tZrPx14iDnmjksU,Zolita,55,209420,"alt z, electropop, indie poptimism, pop"
5WuoHUDzojO8oto22ahnwN,Lady Bee,52,15912,"bass trap, moombahton"
5vBSrE1xujD2FXYRarbAXc,Years & Years,75,1808789,"dance pop, edm, electropop, gauze pop, pop, pop dance, tropical house"
5J8UACGRZtDb4WdOzo9YJN,MAY-A,52,21201,"alt z, australian alternative pop, australian pop, indie pop"
3uwAm6vQy7kWPS2bciKWx9,girl in red,81,4483324,"bedroom pop, bubblegrunge, indie pop, norwegian indie, pop"
7KkqUt65v6LMtR369OQ6FB,Jonathan Groff,67,94212,"hollywood, show tunes"
3UUJfRbrA2nTbcg4i0MOwu,Original Broadway Cast of Hamilton,77,410691,"broadway, hollywood, show tunes"
6qGkLCMQkNGOJ079iEcC5k,Ben Platt,71,428188,"hollywood, pop, show tunes"
5bi4lyuj5ZrayYKlibl9ij,Original Broadway Cast of Dear Evan Hansen,58,51307,broadway
4kYSro6naA4h99UJvo89HB,Cardi B,86,19057493,"dance pop, pop, pop rap, rap"
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,94,14861578,"dance pop, pop"
2SdOKxC1sSxEyv8JYERaNe,RuPaul,64,611980,"dance pop, diva house, pop, strut, vocal house"
0RQTMmeu6M6VQg5zPeWKgw,The AAA Girls,24,14257,strut
4k2ggpJpzdQHCBQ84f1jBy,Alaska Thunderfuck,47,149326,"dance pop, electropop, escape room, strut"
1zoflf6jZMLDZ65uJXAAwq,Courtney Act,30,30271,"australian pop, strut"
6l0msaZPAzFDz1UDDv6BV8,Willam,36,57242,"electropop, strut"
2sG4zTOLvjKG1PSoOyf5Ej,Brandi Carlile,69,587720,"acoustic pop, folk, indie folk, lilith, modern folk rock, neo mellow, new americana"
7rrTqtOUOwva4sgTx9C9F9,Joy Oladokun,63,76193,"black americana, indie folk, la pop, new americana"
4SQdUpG4f7UbkJG3cJ2Iyj,Arca,65,259996,"ai, art pop, dance pop, deconstructed club, electropop, escape room, experimental pop, fluxwork, pop"
5WUlDfRSoLAfcVSX1WnrxN,Sia,89,22117027,"australian dance, australian pop, pop"
3M3wTTCDwicRubwMyHyEDy,Shygirl,61,118323,"art pop, dance pop, electra, electropop, escape room, grimewave, hyperpop, pop"
0Xf8oDAJYd2D0k3NLI19OV,CHIC,65,563194,"disco, funk, motown, post-disco, quiet storm, soul"
3MdG05syQeRYPPcClLaUGl,Diana Ross,70,1403353,"disco, motown, quiet storm, soft rock, soul"
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,80,5532626,"chicago rap, conscious hip hop, hip hop, pop rap, rap"
55Aa2cqylxrFIXC767Z865,Lil Wayne,90,11455977,"hip hop, new orleans rap, pop rap, rap, trap"
17lzZA2AlOHwCwFALHttmp,2 Chainz,82,6872926,"atl hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop, trap"
6prmLEyn4LfHlD9NnXWlf7,Adam Lambert,66,1289057,"dance pop, electropop, idol, post-teen pop"
2PfBzriIMRsCXPDtSy9vg8,Rufus Wainwright,58,274939,"canadian pop, chamber pop, melancholia, piano rock, singer-songwriter"
72OaDtakiy6yFqkt4TsiFt,Cher,72,2379514,"dance pop, hollywood, new wave pop"
26dSoYclwsYLMAKD3tpOr4,Britney Spears,84,10333001,"dance pop, pop, post-teen pop"
3e7awlrlDSwF3iM0WBjGMp,Little Mix,83,9980355,"dance pop, girl group, pop, post-teen pop, talent show, uk pop"
3Isy6kedDrgPYoTS1dazA9,Sean Paul,84,3734568,"dance pop, dancehall, pop, pop rap"
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,82,11137475,"dance pop, hip pop, pop, post-teen pop"
5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,61,568392,"canadian indie, indie pop, indie poptimism, lilith, metropopolis, permanent wave, pop rock"
7FAkzV0YOw0EIXFhmY4RE3,Jermaine Stewart,45,13606,new wave pop
0Dy94lW3txJhWQHqNXP1BT,Laura Mvula,50,143173,"afrofuturism, british soul, electropop, neo soul"
